tweet_id,date,month,day_of_week,hour,text,text_clean,hashtags,word_count,char_count,country,country_code,latitude,longitude,has_geo,is_mock,theme
mock_226,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Denmark,DK,56.837754592247634,11.693835251893375,TRUE,TRUE,carbon
mock_227,NA,NA,NA,NA,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>","Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",NA,13,105,Germany,DE,53.03110128053294,12.810194828368902,TRUE,TRUE,certification | packaging
mock_228,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Germany,DE,51.641075875443754,13.576670894129414,TRUE,TRUE,carbon
mock_229,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,United Kingdom,GB,50.94247858026661,2.7278036519423963,TRUE,TRUE,certification | consumer
mock_230,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,Germany,DE,51.90309563445235,12.295197479472916,TRUE,TRUE,packaging
mock_231,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,France,FR,49.013258297705775,-0.2882173398506165,TRUE,TRUE,supply_chain | corporate
mock_232,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,United Kingdom,GB,51.49684222341548,-0.2444800594735632,TRUE,TRUE,packaging
mock_233,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,Germany,DE,52.794350000873415,12.39290680452355,TRUE,TRUE,certification | consumer
mock_234,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,United Kingdom,GB,50.9741256682422,-2.70692789045774,TRUE,TRUE,certification | corporate
mock_235,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Austria,AT,47.89892266387116,15.350830428614854,TRUE,TRUE,packaging | corporate
mock_236,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Denmark,DK,56.29308804834007,12.151704781317004,TRUE,TRUE,carbon
mock_237,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,United Kingdom,GB,51.42031459484122,-1.4226372545157082,TRUE,TRUE,supply_chain | corporate
mock_238,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,Belgium,BE,50.27656809711432,5.258791832796133,TRUE,TRUE,general
mock_239,NA,NA,NA,NA,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,NA,14,88,Spain,ES,41.176931499249015,-2.61083163317899,TRUE,TRUE,consumer
mock_240,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,France,FR,48.91079704925471,1.91023383945784,TRUE,TRUE,packaging | corporate
mock_241,NA,NA,NA,NA,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,#greenwashing,11,80,United Kingdom,GB,50.766772266382766,-1.877903118738095,TRUE,TRUE,greenwashing
mock_242,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,Spain,ES,41.76775084900931,-2.98699463336375,TRUE,TRUE,packaging
mock_243,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,United Kingdom,GB,50.56551920804267,-1.1258496245434535,TRUE,TRUE,certification | consumer
mock_244,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Germany,DE,51.07517099187798,12.404098956040944,TRUE,TRUE,carbon
mock_245,NA,NA,NA,NA,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,#greenwashing,11,80,Spain,ES,38.597494041145424,-3.521071822043013,TRUE,TRUE,greenwashing
mock_246,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,Italy,IT,42.42090077563736,11.328624750339143,TRUE,TRUE,certification | consumer
mock_247,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,United Kingdom,GB,51.073733899517784,-0.4536212891876654,TRUE,TRUE,certification
mock_248,NA,NA,NA,NA,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,NA,13,98,United Kingdom,GB,51.27955251442217,-1.0251698989784164,TRUE,TRUE,supply_chain | corporate
mock_249,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,Italy,IT,42.13170157810323,12.97074044849449,TRUE,TRUE,supply_chain
mock_250,NA,NA,NA,NA,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,NA,14,88,Poland,PL,51.82681275056739,19.984432914138605,TRUE,TRUE,consumer
mock_251,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,France,FR,47.61355186004425,1.2874880828834565,TRUE,TRUE,carbon
mock_252,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,Germany,DE,50.94017296316641,12.245733866854078,TRUE,TRUE,general
mock_253,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,Germany,DE,52.227440065415216,13.413259584027854,TRUE,TRUE,certification | corporate
mock_254,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Italy,IT,42.03978042186505,13.957938758506211,TRUE,TRUE,packaging | corporate
mock_255,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,United Kingdom,GB,49.67777795137822,-1.1666542188859412,TRUE,TRUE,general
mock_256,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Denmark,DK,55.93241958475767,12.861721513735924,TRUE,TRUE,certification | greenwashing
mock_257,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,United Kingdom,GB,51.83784508597889,-0.8873403995284458,TRUE,TRUE,certification | greenwashing
mock_258,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Italy,IT,42.93578989056537,11.193780983263204,TRUE,TRUE,packaging | corporate
mock_259,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,Spain,ES,40.53177121485916,-2.390642922270763,TRUE,TRUE,certification
mock_260,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,Spain,ES,40.563963072640185,-4.383072785989359,TRUE,TRUE,certification
mock_261,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Sweden,SE,59.78368290138064,20.04497215670872,TRUE,TRUE,carbon
mock_262,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,United Kingdom,GB,51.48468738466485,-0.9243861347004888,TRUE,TRUE,packaging | corporate
mock_263,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Germany,DE,52.436228522096954,14.188396044282358,TRUE,TRUE,certification | greenwashing
mock_264,NA,NA,NA,NA,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>","Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",NA,13,105,Poland,PL,52.29278757152225,22.332830658281644,TRUE,TRUE,certification | packaging
mock_265,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Italy,IT,42.49533869123871,15.068864876079594,TRUE,TRUE,carbon
mock_266,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,United Kingdom,GB,51.154967517177845,-1.0971661709588754,TRUE,TRUE,supply_chain | corporate
mock_267,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,Belgium,BE,50.40037683847101,4.491687027437763,TRUE,TRUE,supply_chain
mock_268,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,Germany,DE,51.80787033859543,14.522989335438863,TRUE,TRUE,packaging
mock_269,NA,NA,NA,NA,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,NA,14,88,Poland,PL,51.4337941733825,20.397999956562227,TRUE,TRUE,consumer
mock_270,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,Belgium,BE,51.061439977070904,5.113824156621416,TRUE,TRUE,certification
mock_271,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,United Kingdom,GB,52.73789778054814,-0.6167814029636447,TRUE,TRUE,packaging
mock_272,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,Norway,NO,59.12491234490845,9.439993136792651,TRUE,TRUE,certification
mock_273,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Italy,IT,41.74924765899243,9.815394128276443,TRUE,TRUE,certification | greenwashing
mock_274,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,United Kingdom,GB,50.67599907083527,0.5175674869317705,TRUE,TRUE,general
mock_275,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Belgium,BE,51.52646915348839,3.9897114618044935,TRUE,TRUE,packaging | corporate
mock_276,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,France,FR,48.646094508233496,4.361452914583147,TRUE,TRUE,carbon
mock_277,NA,NA,NA,NA,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,NA,13,100,Germany,DE,52.64320317323234,12.060346509610447,TRUE,TRUE,supply_chain | carbon | corporate
mock_278,NA,NA,NA,NA,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,#greenwashing,11,80,France,FR,49.17842255018334,1.713824457004583,TRUE,TRUE,greenwashing
mock_279,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,Italy,IT,41.05657678298044,13.46879875208931,TRUE,TRUE,supply_chain
mock_280,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,France,FR,48.816204569511434,1.9867895099950563,TRUE,TRUE,certification | consumer
mock_281,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Italy,IT,41.717325906324376,13.085671901391894,TRUE,TRUE,carbon
mock_282,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,United Kingdom,GB,52.04028444994203,1.523340585163412,TRUE,TRUE,general
mock_283,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,Germany,DE,51.513404245194955,16.012178709571106,TRUE,TRUE,supply_chain | corporate
mock_284,NA,NA,NA,NA,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,#greenwashing,11,80,Austria,AT,47.24003076446178,16.461664533448204,TRUE,TRUE,greenwashing
mock_285,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,France,FR,49.51269326129288,1.2942854657175027,TRUE,TRUE,supply_chain
mock_286,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,United Kingdom,GB,51.02952171097362,-1.4015380111701068,TRUE,TRUE,certification | greenwashing
mock_287,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Italy,IT,41.37176333601954,11.84416067711199,TRUE,TRUE,certification | greenwashing
mock_288,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,United Kingdom,GB,51.59041081775788,-0.6118116456456467,TRUE,TRUE,supply_chain | corporate
mock_289,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,France,FR,48.64368096025117,0.8468029335202569,TRUE,TRUE,supply_chain | corporate
mock_290,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,United Kingdom,GB,52.99310519755103,0.6173515973348304,TRUE,TRUE,supply_chain
mock_291,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Belgium,BE,51.00762516461424,6.108674946900722,TRUE,TRUE,packaging | corporate
mock_292,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,Sweden,SE,59.42924805673445,17.568041649329988,TRUE,TRUE,certification | corporate
mock_293,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,Germany,DE,53.24485992746828,12.151599841190857,TRUE,TRUE,certification | consumer
mock_294,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,France,FR,48.8520426005923,0.771323505911303,TRUE,TRUE,packaging | corporate
mock_295,NA,NA,NA,NA,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,NA,15,86,France,FR,48.93899176006196,3.2241819344141556,TRUE,TRUE,certification
mock_296,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,United Kingdom,GB,50.64169967941283,-0.06217285362816519,TRUE,TRUE,general
mock_297,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,Norway,NO,58.06562285561546,8.514174298274082,TRUE,TRUE,certification | corporate
mock_298,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,Spain,ES,39.434234519948525,-3.848506212574685,TRUE,TRUE,supply_chain | corporate
mock_299,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,United Kingdom,GB,51.59128754383775,-0.099605947343874,TRUE,TRUE,supply_chain | corporate
mock_300,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,United Kingdom,GB,50.6733623367157,-1.1125340136746282,TRUE,TRUE,certification | corporate
mock_301,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,Italy,IT,42.45104620187365,11.034399955485288,TRUE,TRUE,packaging
mock_302,NA,NA,NA,NA,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,#sustainablecoffee,13,91,Italy,IT,42.48006641413989,11.956416807661393,TRUE,TRUE,certification | consumer
mock_303,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,United Kingdom,GB,51.67390416875127,-0.942783917537353,TRUE,TRUE,supply_chain | corporate
mock_304,NA,NA,NA,NA,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,NA,14,88,France,FR,48.738674614705296,1.4907435374178486,TRUE,TRUE,consumer
mock_305,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,Belgium,BE,49.707448111529054,1.636372171416912,TRUE,TRUE,packaging
mock_306,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Poland,PL,51.95284991305827,20.82080051426055,TRUE,TRUE,carbon
mock_307,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,France,FR,48.53767769077022,3.438427507964154,TRUE,TRUE,packaging | corporate
mock_308,NA,NA,NA,NA,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,NA,13,100,United Kingdom,GB,52.03058331561584,1.287634952628281,TRUE,TRUE,supply_chain | carbon | corporate
mock_309,NA,NA,NA,NA,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,#fika | #sustainablecoffee,12,113,Germany,DE,53.546903629398955,15.889222983077142,TRUE,TRUE,general
mock_310,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Germany,DE,52.900832247915595,13.718347964385751,TRUE,TRUE,certification | greenwashing
mock_311,NA,NA,NA,NA,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,Love that switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,NA,10,97,United Kingdom,GB,50.597369171842104,-1.362404594968559,TRUE,TRUE,packaging
mock_312,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,Finland,FI,61.536797844318535,25.602810683462355,TRUE,TRUE,supply_chain | corporate
mock_313,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Italy,IT,42.7082824259617,13.81981402774624,TRUE,TRUE,packaging | corporate
mock_314,NA,NA,NA,NA,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,NA,13,98,United Kingdom,GB,51.678816972699565,2.1638057964970083,TRUE,TRUE,supply_chain | corporate
mock_315,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,Germany,DE,50.7348123254323,14.373504200827275,TRUE,TRUE,certification | corporate
mock_316,NA,NA,NA,NA,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,#greenwashing,11,80,Poland,PL,51.43633150515747,22.70189257055275,TRUE,TRUE,greenwashing
mock_317,NA,NA,NA,NA,Really impressed with how many European cafes are switching to #fairtrade coffee,Really impressed with how many European cafes are switching to #fairtrade coffee,#fairtrade,12,80,Germany,DE,52.44514154623181,13.927003882043543,TRUE,TRUE,certification | corporate
mock_318,NA,NA,NA,NA,The CO2 footprint of my morning espresso is something I try not to think about too much,The CO2 footprint of my morning espresso is something I try not to think about too much,NA,17,87,Netherlands,NL,53.009044721252216,3.366998069678681,TRUE,TRUE,carbon
mock_319,NA,NA,NA,NA,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,#sustainable,13,114,Portugal,PT,37.75607664003337,-10.133647846253732,TRUE,TRUE,packaging | corporate
mock_320,NA,NA,NA,NA,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,#coffee,13,93,Austria,AT,50.76895916541383,18.664383049965306,TRUE,TRUE,certification | greenwashing
mock_321,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,France,FR,46.85694011923934,3.144904775819485,TRUE,TRUE,supply_chain
mock_322,NA,NA,NA,NA,European coffee consumption is booming but sustainability in the supply chain needs work,European coffee consumption is booming but sustainability in the supply chain needs work,NA,13,88,France,FR,48.711252840532744,1.4987353696015644,TRUE,TRUE,supply_chain | corporate
mock_323,NA,NA,NA,NA,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,NA,12,84,United Kingdom,GB,51.292349885390855,-0.9468572104685838,TRUE,TRUE,supply_chain
